//Loading PDBs.
//PDB loading of cell: SRAMNSA_1
//Making the stats.
GID                       totalC    totalCC    ratioCC     Cell    Layout   Source
987                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X0/X1/18  XI0/XI14/XI1/NET35  
988                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X0/15  XI0/XI14/XI2/NET33  
989                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X0/16  XI0/XI14/XI2/NET34  
990                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X0/17  XI0/XI14/XI2/NET36  
991                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X0/18  XI0/XI14/XI2/NET35  
992                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X1/15  XI0/XI14/XI3/NET33  
993                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X1/16  XI0/XI14/XI3/NET34  
994                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X1/17  XI0/XI14/XI3/NET36  
995                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X0/X1/X1/18  XI0/XI14/XI3/NET35  
996                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X0/15  XI0/XI14/XI4/NET33  
997                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X0/16  XI0/XI14/XI4/NET34  
998                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X0/17  XI0/XI14/XI4/NET36  
999                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X0/18  XI0/XI14/XI4/NET35  
1000                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X1/15  XI0/XI14/XI5/NET33  
1001                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X1/16  XI0/XI14/XI5/NET34  
1002                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X1/17  XI0/XI14/XI5/NET36  
1003                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X0/X1/18  XI0/XI14/XI5/NET35  
1004                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X0/15  XI0/XI14/XI6/NET33  
1005                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X0/16  XI0/XI14/XI6/NET34  
1006                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X0/17  XI0/XI14/XI6/NET36  
1007                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X0/18  XI0/XI14/XI6/NET35  
1008                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X1/15  XI0/XI14/XI7/NET33  
1009                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X1/16  XI0/XI14/XI7/NET34  
1010                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X1/17  XI0/XI14/XI7/NET36  
1011                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X1/X1/X1/18  XI0/XI14/XI7/NET35  
1012                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X0/15  XI0/XI14/XI8/NET33  
1013                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X0/16  XI0/XI14/XI8/NET34  
1014                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X0/17  XI0/XI14/XI8/NET36  
1015                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X0/18  XI0/XI14/XI8/NET35  
1016                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X1/15  XI0/XI14/XI9/NET33  
1017                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X1/16  XI0/XI14/XI9/NET34  
1018                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X1/17  XI0/XI14/XI9/NET36  
1019                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X0/X1/18  XI0/XI14/XI9/NET35  
1020                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X0/15  XI0/XI14/XI10/NET33  
1021                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X0/16  XI0/XI14/XI10/NET34  
1022                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X0/17  XI0/XI14/XI10/NET36  
1023                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X0/18  XI0/XI14/XI10/NET35  
1024                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X1/15  XI0/XI14/XI11/NET33  
1025                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X1/16  XI0/XI14/XI11/NET34  
1026                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X1/17  XI0/XI14/XI11/NET36  
1027                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X2/X1/X1/18  XI0/XI14/XI11/NET35  
1028                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X0/15  XI0/XI14/XI12/NET33  
1029                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X0/16  XI0/XI14/XI12/NET34  
1030                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X0/17  XI0/XI14/XI12/NET36  
1031                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X0/18  XI0/XI14/XI12/NET35  
1032                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X1/15  XI0/XI14/XI13/NET33  
1033                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X1/16  XI0/XI14/XI13/NET34  
1034                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X1/17  XI0/XI14/XI13/NET36  
1035                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X0/X1/18  XI0/XI14/XI13/NET35  
1036                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X0/15  XI0/XI14/XI14/NET33  
1037                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X0/16  XI0/XI14/XI14/NET34  
1038                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X0/17  XI0/XI14/XI14/NET36  
1039                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X0/18  XI0/XI14/XI14/NET35  
1040                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X1/15  XI0/XI14/XI15/NET33  
1041                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X1/16  XI0/XI14/XI15/NET34  
1042                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X1/17  XI0/XI14/XI15/NET36  
1043                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X0/X3/X1/X1/18  XI0/XI14/XI15/NET35  
1044                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X0/15  XI0/XI15/XI0/NET33  
1045                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X0/16  XI0/XI15/XI0/NET34  
1046                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X0/17  XI0/XI15/XI0/NET36  
1047                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X0/18  XI0/XI15/XI0/NET35  
1048                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X1/15  XI0/XI15/XI1/NET33  
1049                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X1/16  XI0/XI15/XI1/NET34  
1050                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X1/17  XI0/XI15/XI1/NET36  
1051                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X0/X1/18  XI0/XI15/XI1/NET35  
1052                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X0/15  XI0/XI15/XI2/NET33  
1053                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X0/16  XI0/XI15/XI2/NET34  
1054                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X0/17  XI0/XI15/XI2/NET36  
1055                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X0/18  XI0/XI15/XI2/NET35  
1056                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X1/15  XI0/XI15/XI3/NET33  
1057                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X1/16  XI0/XI15/XI3/NET34  
1058                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X1/17  XI0/XI15/XI3/NET36  
1059                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X0/X1/X1/18  XI0/XI15/XI3/NET35  
1060                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X0/15  XI0/XI15/XI4/NET33  
1061                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X0/16  XI0/XI15/XI4/NET34  
1062                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X0/17  XI0/XI15/XI4/NET36  
1063                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X0/18  XI0/XI15/XI4/NET35  
1064                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X1/15  XI0/XI15/XI5/NET33  
1065                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X1/16  XI0/XI15/XI5/NET34  
1066                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X1/17  XI0/XI15/XI5/NET36  
1067                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X0/X1/18  XI0/XI15/XI5/NET35  
1068                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X0/15  XI0/XI15/XI6/NET33  
1069                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X0/16  XI0/XI15/XI6/NET34  
1070                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X0/17  XI0/XI15/XI6/NET36  
1071                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X0/18  XI0/XI15/XI6/NET35  
1072                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X1/15  XI0/XI15/XI7/NET33  
1073                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X1/16  XI0/XI15/XI7/NET34  
1074                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X1/17  XI0/XI15/XI7/NET36  
1075                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X1/X1/X1/18  XI0/XI15/XI7/NET35  
1076                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X0/15  XI0/XI15/XI8/NET33  
1077                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X0/16  XI0/XI15/XI8/NET34  
1078                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X0/17  XI0/XI15/XI8/NET36  
1079                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X0/18  XI0/XI15/XI8/NET35  
1080                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X1/15  XI0/XI15/XI9/NET33  
1081                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X1/16  XI0/XI15/XI9/NET34  
1082                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X1/17  XI0/XI15/XI9/NET36  
1083                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X0/X1/18  XI0/XI15/XI9/NET35  
1084                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X0/15  XI0/XI15/XI10/NET33  
1085                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X0/16  XI0/XI15/XI10/NET34  
1086                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X0/17  XI0/XI15/XI10/NET36  
1087                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X0/18  XI0/XI15/XI10/NET35  
1088                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X1/15  XI0/XI15/XI11/NET33  
1089                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X1/16  XI0/XI15/XI11/NET34  
1090                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X1/17  XI0/XI15/XI11/NET36  
1091                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X2/X1/X1/18  XI0/XI15/XI11/NET35  
1092                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X0/15  XI0/XI15/XI12/NET33  
1093                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X0/16  XI0/XI15/XI12/NET34  
1094                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X0/17  XI0/XI15/XI12/NET36  
1095                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X0/18  XI0/XI15/XI12/NET35  
1096                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X1/15  XI0/XI15/XI13/NET33  
1097                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X1/16  XI0/XI15/XI13/NET34  
1098                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X1/17  XI0/XI15/XI13/NET36  
1099                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X0/X1/18  XI0/XI15/XI13/NET35  
1100                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X0/15  XI0/XI15/XI14/NET33  
1101                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X0/16  XI0/XI15/XI14/NET34  
1102                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X0/17  XI0/XI15/XI14/NET36  
1103                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X0/18  XI0/XI15/XI14/NET35  
1104                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X1/15  XI0/XI15/XI15/NET33  
1105                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X1/16  XI0/XI15/XI15/NET34  
1106                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X1/17  XI0/XI15/XI15/NET36  
1107                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X0/X1/X3/X1/X1/18  XI0/XI15/XI15/NET35  
1108                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X0/15  XI0/XI16/XI0/NET33  
1109                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X0/16  XI0/XI16/XI0/NET34  
1110                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X0/17  XI0/XI16/XI0/NET36  
1111                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X0/18  XI0/XI16/XI0/NET35  
1112                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X1/15  XI0/XI16/XI1/NET33  
1113                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X1/16  XI0/XI16/XI1/NET34  
1114                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X1/17  XI0/XI16/XI1/NET36  
1115                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X0/X1/18  XI0/XI16/XI1/NET35  
1116                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X0/15  XI0/XI16/XI2/NET33  
1117                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X0/16  XI0/XI16/XI2/NET34  
1118                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X0/17  XI0/XI16/XI2/NET36  
1119                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X0/18  XI0/XI16/XI2/NET35  
1120                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X1/15  XI0/XI16/XI3/NET33  
1121                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X1/16  XI0/XI16/XI3/NET34  
1122                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X1/17  XI0/XI16/XI3/NET36  
1123                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X0/X1/X1/18  XI0/XI16/XI3/NET35  
1124                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X0/15  XI0/XI16/XI4/NET33  
1125                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X0/16  XI0/XI16/XI4/NET34  
1126                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X0/17  XI0/XI16/XI4/NET36  
1127                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X0/18  XI0/XI16/XI4/NET35  
1128                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X1/15  XI0/XI16/XI5/NET33  
1129                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X1/16  XI0/XI16/XI5/NET34  
1130                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X1/17  XI0/XI16/XI5/NET36  
1131                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X0/X1/18  XI0/XI16/XI5/NET35  
1132                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X0/15  XI0/XI16/XI6/NET33  
1133                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X0/16  XI0/XI16/XI6/NET34  
1134                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X0/17  XI0/XI16/XI6/NET36  
1135                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X0/18  XI0/XI16/XI6/NET35  
1136                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X1/15  XI0/XI16/XI7/NET33  
1137                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X1/16  XI0/XI16/XI7/NET34  
1138                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X1/17  XI0/XI16/XI7/NET36  
1139                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X1/X1/X1/18  XI0/XI16/XI7/NET35  
1140                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X0/15  XI0/XI16/XI8/NET33  
1141                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X0/16  XI0/XI16/XI8/NET34  
1142                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X0/17  XI0/XI16/XI8/NET36  
1143                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X0/18  XI0/XI16/XI8/NET35  
1144                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X1/15  XI0/XI16/XI9/NET33  
1145                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X1/16  XI0/XI16/XI9/NET34  
1146                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X1/17  XI0/XI16/XI9/NET36  
1147                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X0/X1/18  XI0/XI16/XI9/NET35  
1148                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X0/15  XI0/XI16/XI10/NET33  
1149                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X0/16  XI0/XI16/XI10/NET34  
1150                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X0/17  XI0/XI16/XI10/NET36  
1151                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X0/18  XI0/XI16/XI10/NET35  
1152                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X1/15  XI0/XI16/XI11/NET33  
1153                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X1/16  XI0/XI16/XI11/NET34  
1154                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X1/17  XI0/XI16/XI11/NET36  
1155                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X2/X1/X1/18  XI0/XI16/XI11/NET35  
1156                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X0/15  XI0/XI16/XI12/NET33  
1157                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X0/16  XI0/XI16/XI12/NET34  
1158                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X0/17  XI0/XI16/XI12/NET36  
1159                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X0/18  XI0/XI16/XI12/NET35  
1160                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X1/15  XI0/XI16/XI13/NET33  
1161                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X1/16  XI0/XI16/XI13/NET34  
1162                     3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X1/17  XI0/XI16/XI13/NET36  
1163                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X0/X1/18  XI0/XI16/XI13/NET35  
1164                     3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X1/X1/X1/X0/X3/X1/X0/15  XI0/XI16/XI14/NET33  
